web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1582055077-109","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Helmut Schubert","Gutes Telefon mit ausreichend Funktion!","4. Oktober 2019","Hallo,
Bin sehr zufrieden mit dem Telefon. War erst skeptisch mit der Adresseingabe in meinem Router. Viele Nutzer des Telefons schrieben, Hilfe wie bekomme ich die Adressen auf mein Telefon! War letztlich  ganz einfach!
Ca. 3 sekunden Adressbuchtaste halten und schon waren die Adressen zusehen!
Gutes Preis Leistung Verhältnis!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1582055150-342","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dietmar Buchwald","gut","28. Dezember 2019","gut","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1582055077-105","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lennart Riedel","Gerät gut, alles andere diesmal nicht","6. Dezember 2019","Das Gerät war keine Neuware, die Schutzfolie am Display fehlte, die Batterien waren nicht eingeschweißt, das Gerät war geladen und zum Teil verkratzt. Das habe ich bei Amazon des erste Mal so erlebt. Meine Beurteilung bezieht sich somit ausschließlich auf die Eigenschaften der Ware. Verpackung viel zu groß.
 Positiv: sehr schnelle Lieferung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1582055147-336","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ulrich Janetzki","Klare Kaufempfehlung","7. Januar 2018","Nach schneller Lieferung habe ich das Telefon über DECT an meine Fritz Box 6430 Cable angemeldet.Das Telefon wurde sofort erkannt und installiert auch das Telefonbuch aus der Fritzbox wurde automatisch übernommen.
Die Verbindung und Sprachqualität in meiner Wohnung 105qm ist sehr gut, ausserdem sieht es sehr gut aus.Ich kann das Telefon nur empfehlen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1582055039-4","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dr.rer.pol.","China- Schrott","20. August 2018","Hat nix mehr mit der Qualität früherer Siemens-Geräte zu tun. Das haptisch schlechteste Gerät, das ich jemals in der Hand hatte. Billigster Plastik Schrott. Dagegen wirkt mein Panasonic wie aus einer anderen, echten Welt.","1,0 von 5 Sternen","",""
"1582055088-135","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","K. Rainer","C430 HX","14. Juni 2016","Sehr gutes Telefon in der Kombination mit der Fritzbox 6490 Cable.
Das Telefonbuch der Fritzbox wird im Telefon angezeigt, über die Taste mit dem Brief.
Alle anderen Einträge sind auch in diesem Menü vorhanden.
Reichweite ist auch absolut ok.
Das einzige was mir nicht gefällt, ist die wenige Auswahl an Klingeltönen,  ansonsten Top Telefon.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1582055205-458","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Franz Buhl","Gigaset C","7. März 2019","Gibt Pfeifgeräusche von sich, die man durch stromlosmachen eleminiren muß","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1582055180-411","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SATO","Gute Qualität","15. Januar 2019","Preis, Leistung stimmen!","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055187-433","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Alexander H.","Alles perfekt","13. Januar 2020","Alles was ein Telefon können muss","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews"
"1582055091-150","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","HWF","Prima Telefon","18. November 2016","Das Telefon fühlt sich gut an und die Verarbeitungqualität ist ansprechend, die Ersteinrichtung ist einfach und recht gut überschaubar, die Hörerqualität und auch der Freispechmodus ist sehr gut, das Zubehör ist ausreichend, die Bedienungsanleitung entspricht meinen Vorstellungen, für einen Kauf kann ich nur eine Empfehlung aussprechen. 👍","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1582055088-133","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Axel","Tolle Geräte zum günstigen Preis","18. September 2019","Die Geräte kamen einen Tag früher als erwartet. Habe sie dann zunächst aufgeladen und nach Abschluss an einer FritzBox 7490 mit VOIP über die DECT-Taste installiert, keinerlei Probleme dabei und keine Kabelverbindung am Router erforderlich. Die Telefone stehen in unterschiedlichen Räumen, was die Empfangs- und Klangqualität nicht beeinträchtigt. Beides super! Auch optisch ein Hingucker, die Menüführung zudem sehr einfach. Klare Kaufempfehlung.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1582055180-413","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Guenter .G.","Keine","21. Mai 2019","Klingt blechern","3,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055191-445","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SW","Gutes Telefon","17. November 2019","Macht was es soll, einfaches Telefonieren in gewohnter Gigasetqualität.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews"
"1582055132-286","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","B. Schmitt","Sehr zufrieden.","9. Juni 2016","Gute Qualität. Die Empfangsleistung ist hervorragend. In Verbindung mit einer Fritzbox 7490 haben wir bei unserer 106qm Wohnung überall ausreichend Empfang. Die Kommunikation mit der Fritzbox bezüglich Telefonbuch klappt auch super.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1582055049-30","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Timefreak","Funktioniert super an der Fritzbox...","26. Dezember 2019","Super schnell geliefert, sehr schnell eingerichtet (am Telefon bzw. an der Fritzbox 7490) -> alles bestens. Das Gerät dient als Ersatz für unsere alten Gigaset-Geräte, welche langsam in die Jahre gekommen waren. Das neue Gerät wirkt wesentlich moderner. Alle von uns benötigten Funktionen sind vorhanden. Insbesondere die Menüstruktur beim Einrichten des Gerätes ist wesentlich logischer aufgebaut, als bei den Vorgängergeräten. Preis-/Leistungsverhältnis okay und die Verarbeitungsqualität des Gerätes passt auch. Klare Kaufempfehlung.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1582055134-291","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","DiBeLou","Das Telefon","27. Dezember 2017","erfüllt absolut seinen Zweck. Es ist sehr leicht in den Router einzubinden und funktioniert völlig problemlos. Von meiner Seite her eine klare Kaufempfehlung.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1582055064-63","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","ecknut","Perfekt mit VoIP per Easybell & Fritzbox","9. Juni 2019","Ohne GAP2.0, zumindest an der Fritzbox (7490), eine schwierige Bedienung. Sobald diese Funktion aktiviert ist, funktioniert die Bedienung sehr einfach, ohne Textauswahl. Der Klang ist glasklar und die Verständigung in beiden Richtungen sehr gut.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1582055099-180","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rentner","Anscheinend ein Montagstelefon","6. März 2019","Das Telefon ist jetzt schon zum zweitenmal kaputt, kam nach der ersten, angeblichen, Reparatur beim Hersteller zurück und funktioniert wieder nicht. Die Funktionen sind gegeben, es klingelt bei Anrufen aber der Anrufer hört keine Stimme und umgekehrt ist es genauso.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1582055099-175","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","H.","Klangqualität schlecht!","11. Februar 2018","Rauscht im Hintergrund, und verzerrt das Gespräch, nicht laut aber störend. Nogo . Display schön, hilft aber nicht, es ist ja ein Telefon und erfüllt nicht den eigentlichen Zweck. Hat nichts mehr gemein mit den alten Handhelds.","2,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1582055180-419","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jaxom890","Super","13. Dezember 2019","Sehr gutes Gerät, DECT auch gut beschrieben und schnell angeschlossen. Wie üblich schnell geliefert. Sind rundum zufrieden 👍","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1582055150-346","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Angelina","Top","12. März 2019","Total begeistert. Tolles Telefon. Einfache Handhabung","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1582055061-59","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Vincenzo Moisig","TOP Duo","19. Juli 2019","Das Duo ist der Hit. Die Installation war mega einfach, Knopf gedrückt, und mit dem o2 Router verbunden. Das zweite mit der zweiten Rufnummer ging ebenso schnell einzurichten. Auch auf Knopfdruck verbinden und über das Menue Netzwahl, die 2te Telefonnummer auswählen. Die Anruftöne sind ausreichend und klingen sehr gut. Die Sprachqualität ist hervorragend. Es ist sogar als Babyfon nutzbar.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1582055121-247","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Herbert Mindermann","Das Gespräch ist sofort bereit.","4. November 2018","Da das alte Phon ständig ohne Strom war, habe ich mich für das Giga-set entschieden. Die Installation war ziemlich unproblematisch. Gewöhnungsbedürftig ist, dass man nicht die grüne Anruftaste drücken muss, sondern dass das Gespräch sofort beim Abheben beginnen kann.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1582055114-227","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rainer H","gutes Preis / Leistungs Verhältnis","31. Juli 2019","war bei mir über den Fritz-Router schnell zu installieren. Keine Probleme. Display ist sehr gut abzulesen. Ton in Ordnung.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1582055093-160","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Alexander Miller","Einfach aber funktioniert einwandfrei","18. Februar 2019","Sehr gutes DECT Telefon. Ausgepackt, vom alten Gigaset Telefonbuch übertragen und an die Fritzbox direkt angeschlossen. Sind vollkommen zufrieden.Würde keine andere Marke für DECT Telefone nehmen.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1582055068-78","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jürgen F.","Gigaset C570HX","23. Dezember 2018","Das C570HX ersetzt bei mir ein Speedphon 10 welches leider seit längerem nicht in der Lage ist, seine Akkus richtig zu laden, so das nur noch kurze Telefonate möglich waren. Gleich beim ersten telefonieren mit dem C570HX fiel die gute Tonqualität auf. Telefonieren geht stundenlang ohne neues aufladen. Die Verbindung mit dem Router war in wenigen Minuten erledigt. Alles nur Gut. Empfehlenswert.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1582055132-283","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dirk Plange","Klasse Telefon.","26. Januar 2020","Bin mit der Ware sehr zufrieden.","5,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1582055049-21","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cyber-Amazone","Gut mit unnötigen Schwachstellen","27. August 2019","Die Einstellmöglichkeiten wie bswp. Anrufe zu gewissen Uhrzeiten blockieren oder auch komplett sperren sind wunderbar. Auch der Eco-Modus (Keine Strahlung ohne laufende Telefonverbindung) sind super. Der strahlungsfreie Stand-by-Modus muss meines Wissens vom Router unterstützt werden. Meiner, der Speedport Hybrit (Telekom) macht das. Die Klingelton-Auswahl (14 Melodien) ist etwas spartanisch, aber was solls!

Was nicht okay ist, sind die Bedienknöpfe! Man fühlt sich in die Anfangszeiten der Handys zurückversetzt. Die Menüknöpfe sind klein und unangenehm zu bedienen. Das ist einfach schwach von Gigaset's Produkttestern! Es macht schlicht keinen Spaß im Menü zu arbeiten und man ist froh, wenn alles eingestellt ist. SMS Schreiben und RSS nutzen? Nein Danke! Es reicht, wenn man sich mit Fingernägeln durch das Telefonbuch drückt und nein, ich habe keine Wurstfinger. Immerhin sind die Ziffern in normaler, angenehmen Größe ... Wie auch immer. Aus dem besagten Grund fallen alle Extras wie Termin-Kalender für mich aus und das ist schon ärgerlich.

Der Anschluss vom ""C430HX"" direkt an einen Router der Telekom (Speedport Hybrit) erfolgte problemlos innerhalb von Sekunden! (Einfach am Router die ""Anmelden / WPS"" Taste einmalig drücken und Zeitnah im Menü des C430HX ebenfalls ""anmelden"" wählen).
Der Anschluss von einem Headset (Panasonic RP-TCA430E-S) erfolt ebenfalls problemlos. Der Headset-Anschluss (2,5 Klinkenanschluss (1 Stecker)) ist im Übrigen mein Kaufgrund gewesen. Ansonsten hätte ich wohl ein anderes Gerät gekauft.","4,0 von 5 Sternen","Weiter→","https://www.amazon.de/Gigaset-C430HX-Universal-Mobilteil-Basisstationen-schwarz-silber-schwarz/product-reviews/B01BI8HG5Y/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
